id,conflict_class,alt_raw,base_raw,alt_digits,base_digits,alt_digit_len,base_digit_len,alt_confidence,base_confidence,confidence_diff,confidence_gap,higher_confidence_side
08f2aab6e2c4c0e40369f405f316dbdf,true_conflict,"[""+18049353097""]","[""(804) 967-9976""]",18049353097,8049679976,11,10,0.9963,1.0,-0.0037,0.0037,base
08f2aad39db6e89303d4639eefa1f7a2,true_conflict,"[""+13026442401""]","[""(302) 645-5433""]",13026442401,3026455433,11,10,0.9963,1.0,-0.0037,0.0037,base
08f3da10628053a503248b8a352da438,true_conflict,"[""+911133105058""]","[""1800 202 2022""]",911133105058,18002022022,12,11,0.9963,1.0,-0.0037,0.0037,base
08f441a113b6e72b037c592992e25855,true_conflict,"[""+18133623222""]","[""(813) 974-4569""]",18133623222,8139744569,11,10,0.9963,1.0,-0.0037,0.0037,base
08f08ed358889889037e291e52eb62a5,true_conflict,"[""+4792044930""]","[""47 83 50 55""]",4792044930,47835055,10,8,0.9979,1.0,-0.0021,0.0021,base
08f1f2e4c52535b303d6e2707a0f297b,true_conflict,"[""+4641313000""]","[""0413-138 00""]",4641313000,041313800,10,9,0.9979,1.0,-0.0021,0.0021,base
08f29a03a42e4c120337159a0d24ef9d,true_conflict,"[""+19096751186""]","[""(909) 675-1853""]",19096751186,9096751853,11,10,0.9979,1.0,-0.0021,0.0021,base
08f1909aed2538c603ebfbd517330f80,true_conflict,"[""01413059841""]","[""01416484893""]",01413059841,01416484893,11,11,0.77,0.77,0.0,0.0,tied
08f1958c2b10c541038aee2bfe17b7a0,true_conflict,"[""07778167829""]","[""01432277114""]",07778167829,01432277114,11,11,0.77,0.77,0.0,0.0,tied
08f1f1d48a5b2142035cc7d4a73eb746,true_conflict,"[""03042262070""]","[""030422620715""]",03042262070,030422620715,11,12,0.77,0.77,0.0,0.0,tied
08f2649a4660239203830d5b2b5da7ef,true_conflict,"[""2567166773""]","[""2567166760""]",2567166773,2567166760,10,10,0.77,0.77,0.0,0.0,tied
08f266cc5d0a2cdb0318bd952ce12ad9,true_conflict,"[""8123721133""]","[""2606735099""]",8123721133,2606735099,10,10,0.77,0.77,0.0,0.0,tied
08f26816144332c203ac761b35d70420,true_conflict,"[""8444294767""]","[""9705784009""]",8444294767,9705784009,10,10,0.77,0.77,0.0,0.0,tied
08f26ca0d5822a8e03df9524c4d2673c,true_conflict,"[""9403159414""]","[""9403257808""]",9403159414,9403257808,10,10,0.77,0.77,0.0,0.0,tied
08f28308106929aa0322048f73b8a6a1,true_conflict,"[""5104633888""]","[""5106479364""]",5104633888,5106479364,10,10,0.77,0.77,0.0,0.0,tied
08f28d5c21b3570303675cd40536d2b8,true_conflict,"[""2534416900""]","[""2533524668""]",2534416900,2533524668,10,10,0.77,0.77,0.0,0.0,tied
08f2a84624286ae503ebf72dcf1acf6a,true_conflict,"[""4127107130""]","[""4126538846""]",4127107130,4126538846,10,10,0.77,0.77,0.0,0.0,tied
08f2a8a8921b32020388eb7ad9744b4f,true_conflict,"[""5408081980""]","[""5403928825""]",5408081980,5403928825,10,10,0.77,0.77,0.0,0.0,tied
08f2aa6524b204d80374531f4a5f9685,true_conflict,"[""7168276985""]","[""7168231787""]",7168276985,7168231787,10,10,0.77,0.77,0.0,0.0,tied
08f2aa6ce15a18c903e7ee69db302e3e,true_conflict,"[""7166878400""]","[""7168053244""]",7166878400,7168053244,10,10,0.77,0.77,0.0,0.0,tied
08f2aa8c2116153403b1841673cd148d,true_conflict,"[""8334522163""]","[""8665446741""]",8334522163,8665446741,10,10,0.77,0.77,0.0,0.0,tied
08f441a4340f371803f7a1498d47efc1,true_conflict,"[""8637747178""]","[""8638169000""]",8637747178,8638169000,10,10,0.77,0.77,0.0,0.0,tied
08f446dca490656503921b2b396e5017,true_conflict,"[""7134612915""]","[""3466463619""]",7134612915,3466463619,10,10,0.77,0.77,0.0,0.0,tied
08f44a104a50598a032ad870a8bc08da,true_conflict,"[""9543470374""]","[""9547194532""]",9543470374,9547194532,10,10,0.77,0.77,0.0,0.0,tied
08f44a966ad86ae40341ae6d783ab450,true_conflict,"[""4073035204""]","[""3867404015""]",4073035204,3867404015,10,10,0.77,0.77,0.0,0.0,tied
08f44c1745cf071b03de2009f1baa5d6,true_conflict,"[""7065213113""]","[""7706766500""]",7065213113,7706766500,10,10,0.77,0.77,0.0,0.0,tied
08f44e06aa0b5a4a03caf2e60bd69a4a,true_conflict,"[""2296718791""]","[""2295154079""]",2296718791,2295154079,10,10,0.77,0.77,0.0,0.0,tied
08f619a8cc7a14b603d305351eafdc21,true_conflict,"[""08041019170""]","[""09121278058""]",08041019170,09121278058,11,11,0.77,0.77,0.0,0.0,tied
08fbe0e35d9928b503a627126ac33fbe,true_conflict,"[""0450007477""]","[""0421375217""]",0450007477,0421375217,10,10,0.77,0.77,0.0,0.0,tied
1125899907047384,true_conflict,"[""2403251129""]","[""2402351129""]",2403251129,2402351129,10,10,0.77,0.77,0.0,0.0,tied
1125899908351517,true_conflict,"[""7705053855""]","[""4706448140""]",7705053855,4706448140,10,10,0.77,0.77,0.0,0.0,tied
1125899908355011,true_conflict,"[""4808211862""]","[""4804854921""]",4808211862,4804854921,10,10,0.77,0.77,0.0,0.0,tied
1125899909063562,true_conflict,"[""0718924424""]","[""0449746162""]",0718924424,0449746162,10,10,0.77,0.77,0.0,0.0,tied
1125899909083526,true_conflict,"[""2034379128""]","[""2035739035""]",2034379128,2035739035,10,10,0.77,0.77,0.0,0.0,tied
1125899909228789,true_conflict,"[""8442005784""]","[""7575961901""]",8442005784,7575961901,10,10,0.77,0.77,0.0,0.0,tied
1125899909241385,true_conflict,"[""8005397571""]","[""7316605424""]",8005397571,7316605424,10,10,0.77,0.77,0.0,0.0,tied
1125899909335447,true_conflict,"[""2406231195""]","[""3012769943""]",2406231195,3012769943,10,10,0.77,0.77,0.0,0.0,tied
1125899909415294,true_conflict,"[""6133897900""]","[""6132239868""]",6133897900,6132239868,10,10,0.77,0.77,0.0,0.0,tied
1125899909630421,true_conflict,"[""7168006521""]","[""7168229528""]",7168006521,7168229528,10,10,0.77,0.77,0.0,0.0,tied
1125899909900384,true_conflict,"[""02081293500""]","[""02088585573""]",02081293500,02088585573,11,11,0.77,0.77,0.0,0.0,tied
1125899910314744,true_conflict,"[""2154824889""]","[""8886273085""]",2154824889,8886273085,10,10,0.77,0.77,0.0,0.0,tied
1125899910838791,true_conflict,"[""2092522488""]","[""8005397571""]",2092522488,8005397571,10,10,0.77,0.77,0.0,0.0,tied
1125899910854468,true_conflict,"[""4326531797""]","[""4326992352""]",4326531797,4326992352,10,10,0.77,0.77,0.0,0.0,tied
1125899911187949,true_conflict,"[""9512793410""]","[""9518924847""]",9512793410,9518924847,10,10,0.77,0.77,0.0,0.0,tied
1125899911494494,true_conflict,"[""7406603813""]","[""7402170454""]",7406603813,7402170454,10,10,0.77,0.77,0.0,0.0,tied
1125899911544695,true_conflict,"[""9046082936""]","[""9048252351""]",9046082936,9048252351,10,10,0.77,0.77,0.0,0.0,tied
1125899911670585,true_conflict,"[""6624947267""]","[""6628544002""]",6624947267,6628544002,10,10,0.77,0.77,0.0,0.0,tied
1125899911671095,true_conflict,"[""5152331736""]","[""5152331345""]",5152331736,5152331345,10,10,0.77,0.77,0.0,0.0,tied
1125899911673102,true_conflict,"[""6784821646""]","[""6784820572""]",6784821646,6784820572,10,10,0.77,0.77,0.0,0.0,tied
1125899911769450,true_conflict,"[""2549397664""]","[""2549331766""]",2549397664,2549331766,10,10,0.77,0.77,0.0,0.0,tied
1125899911811999,true_conflict,"[""7026140521""]","[""7027971906""]",7026140521,7027971906,10,10,0.77,0.77,0.0,0.0,tied
1125899912004625,true_conflict,"[""9517154663""]","[""9517154611""]",9517154663,9517154611,10,10,0.77,0.77,0.0,0.0,tied
1125899912260220,true_conflict,"[""8556591656""]","[""8004532265""]",8556591656,8004532265,10,10,0.77,0.77,0.0,0.0,tied
1125899912289624,true_conflict,"[""4632413927""]","[""3172570779""]",4632413927,3172570779,10,10,0.77,0.77,0.0,0.0,tied
1125899913131782,true_conflict,"[""8622688223""]","[""9733831865""]",8622688223,9733831865,10,10,0.77,0.77,0.0,0.0,tied
1407374885186381,true_conflict,"[""2057508768""]","[""2053454047""]",2057508768,2053454047,10,10,0.77,0.77,0.0,0.0,tied
1407374885186474,true_conflict,"[""6018352075""]","[""6019903130""]",6018352075,6019903130,10,10,0.77,0.77,0.0,0.0,tied
1407374885189080,true_conflict,"[""8063549871""]","[""8063549454""]",8063549871,8063549454,10,10,0.77,0.77,0.0,0.0,tied
1407374885191512,true_conflict,"[""8123351788""]","[""8123370229""]",8123351788,8123370229,10,10,0.77,0.77,0.0,0.0,tied
1407374885201144,true_conflict,"[""8283267060""]","[""8283269299""]",8283267060,8283269299,10,10,0.77,0.77,0.0,0.0,tied
1407374885207681,true_conflict,"[""2075961060""]","[""2075933284""]",2075961060,2075933284,10,10,0.77,0.77,0.0,0.0,tied
1407374885249036,true_conflict,"[""7756242074""]","[""7756242000""]",7756242074,7756242000,10,10,0.77,0.77,0.0,0.0,tied
1407374885250235,true_conflict,"[""2084976403""]","[""2084976400""]",2084976403,2084976400,10,10,0.77,0.77,0.0,0.0,tied
1407374886203415,true_conflict,"[""8477235524""]","[""8477232210""]",8477235524,8477232210,10,10,0.77,0.77,0.0,0.0,tied
1407374886990716,true_conflict,"[""2149347159""]","[""8442923296""]",2149347159,8442923296,10,10,0.77,0.77,0.0,0.0,tied
1407374887579064,true_conflict,"[""2038675377""]","[""2038675300""]",2038675377,2038675300,10,10,0.77,0.77,0.0,0.0,tied
1407374887763681,true_conflict,"[""01249470572""]","[""08082235502""]",01249470572,08082235502,11,11,0.77,0.77,0.0,0.0,tied
1407374888380092,true_conflict,"[""8432938081""]","[""8433064214""]",8432938081,8433064214,10,10,0.77,0.77,0.0,0.0,tied
1407374888884529,true_conflict,"[""05113946245""]","[""05112282289""]",05113946245,05112282289,11,11,0.77,0.77,0.0,0.0,tied
1407374889079603,true_conflict,"[""6623277071""]","[""6623294810""]",6623277071,6623294810,10,10,0.77,0.77,0.0,0.0,tied
1407374890120053,true_conflict,"[""8333603417""]","[""6516441089""]",8333603417,6516441089,10,10,0.77,0.77,0.0,0.0,tied
1407374890547756,true_conflict,"[""2817383033""]","[""2817383072""]",2817383033,2817383072,10,10,0.77,0.77,0.0,0.0,tied
1407374890665328,true_conflict,"[""9498064937""]","[""9497761968""]",9498064937,9497761968,10,10,0.77,0.77,0.0,0.0,tied
1407374890726489,true_conflict,"[""8134714444""]","[""8137377361""]",8134714444,8137377361,10,10,0.77,0.77,0.0,0.0,tied
1407374890752553,true_conflict,"[""6127889029""]","[""6127884322""]",6127889029,6127884322,10,10,0.77,0.77,0.0,0.0,tied
1407374891205101,true_conflict,"[""2066822288""]","[""2062380034""]",2066822288,2062380034,10,10,0.77,0.77,0.0,0.0,tied
1688849860470200,true_conflict,"[""6077973527""]","[""6077973407""]",6077973527,6077973407,10,10,0.77,0.77,0.0,0.0,tied
1970324838564830,true_conflict,"[""6109357557""]","[""2674213803""]",6109357557,2674213803,10,10,0.77,0.77,0.0,0.0,tied
1970324838595778,true_conflict,"[""9893867951""]","[""9893940060""]",9893867951,9893940060,10,10,0.77,0.77,0.0,0.0,tied
1970324842101934,true_conflict,"[""8042327880""]","[""8045480798""]",8042327880,8045480798,10,10,0.77,0.77,0.0,0.0,tied
1970324842205440,true_conflict,"[""9194579230""]","[""9195616211""]",9194579230,9195616211,10,10,0.77,0.77,0.0,0.0,tied
2251799814325658,true_conflict,"[""7157184350""]","[""7157088945""]",7157184350,7157088945,10,10,0.77,0.77,0.0,0.0,tied
2251799819434396,true_conflict,"[""8134525382""]","[""3523530299""]",8134525382,3523530299,10,10,0.77,0.77,0.0,0.0,tied
2251799821514759,true_conflict,"[""7243486229""]","[""7243484051""]",7243486229,7243484051,10,10,0.77,0.77,0.0,0.0,tied
2251799821514825,true_conflict,"[""4123663214""]","[""4123666828""]",4123663214,4123666828,10,10,0.77,0.77,0.0,0.0,tied
281474980437658,true_conflict,"[""08007796761""]","[""08007732732""]",08007796761,08007732732,11,11,0.77,0.77,0.0,0.0,tied
281474980652319,true_conflict,"[""5207443759""]","[""5204418003""]",5207443759,5204418003,10,10,0.77,0.77,0.0,0.0,tied
562949954959913,true_conflict,"[""6082694241""]","[""6086965041""]",6082694241,6086965041,10,10,0.77,0.77,0.0,0.0,tied
562949955127994,true_conflict,"[""9413567677""]","[""9417586303""]",9413567677,9417586303,10,10,0.77,0.77,0.0,0.0,tied
562949955323164,true_conflict,"[""4804203789""]","[""4809660391""]",4804203789,4809660391,10,10,0.77,0.77,0.0,0.0,tied
562949958277710,true_conflict,"[""5075173827""]","[""5072032958""]",5075173827,5072032958,10,10,0.77,0.77,0.0,0.0,tied
562949958305102,true_conflict,"[""4696102838""]","[""2144491884""]",4696102838,2144491884,10,10,0.77,0.77,0.0,0.0,tied
562949961114758,true_conflict,"[""015155164711""]","[""0511799997""]",015155164711,0511799997,12,10,0.77,0.77,0.0,0.0,tied
562949963856691,true_conflict,"[""4122716246""]","[""4122399817""]",4122716246,4122399817,10,10,0.77,0.77,0.0,0.0,tied
562949965527227,true_conflict,"[""5186210128""]","[""5183753305""]",5186210128,5183753305,10,10,0.77,0.77,0.0,0.0,tied
562949966520897,true_conflict,"[""2342062621""]","[""3303367472""]",2342062621,3303367472,10,10,0.77,0.77,0.0,0.0,tied
